"No.","Time","Source","Destination","Protocol","Length","Info","HID Data"
"19181","84.583750","3.1.1","host","USB","35","URB_INTERRUPT in","0000652a44790000"
"19183","84.585769","3.1.1","host","USB","35","URB_INTERRUPT in","00003e2a20790000"
"19185","84.587784","3.1.1","host","USB","35","URB_INTERRUPT in","00002b2ad8780000"
"19187","84.588761","3.1.1","host","USB","35","URB_INTERRUPT in","0000172ad8780000"
"19189","84.589748","3.1.1","host","USB","35","URB_INTERRUPT in","0000f129b3780000"
"19191","84.591783","3.1.1","host","USB","35","URB_INTERRUPT in","0000ca296b780000"
"19193","84.592889","3.1.1","host","USB","35","URB_INTERRUPT in","0000ca2922780000"
"19195","84.594774","3.1.1","host","USB","35","URB_INTERRUPT in","0000a329fe770000"
"19197","84.595759","3.1.1","host","USB","35","URB_INTERRUPT in","00008f29b6770000"
"19199","84.596761","3.1.1","host","USB","35","URB_INTERRUPT in","000068296d770000"
"19201","84.598783","3.1.1","host","USB","35","URB_INTERRUPT in","0000412925770000"
"19203","84.599760","3.1.1","host","USB","35","URB_INTERRUPT in","0000412900770000"
"19205","84.600763","3.1.1","host","USB","35","URB_INTERRUPT in","00001a2900770000"
"19207","84.601759","3.1.1","host","USB","35","URB_INTERRUPT in","00001a29b8760000"
"19209","84.602752","3.1.1","host","USB","35","URB_INTERRUPT in","000007296f760000"
"19211","84.604763","3.1.1","host","USB","35","URB_INTERRUPT in","0000e0284b760000"
"19213","84.606764","3.1.1","host","USB","35","URB_INTERRUPT in","0000cc2803760000"
"19215","84.607754","3.1.1","host","USB","35","URB_INTERRUPT in","0000cc28de750000"
"19217","84.608998","3.1.1","host","USB","35","URB_INTERRUPT in","0000a62896750000"
"19219","84.609757","3.1.1","host","USB","35","URB_INTERRUPT in","0000a6284d750000"
"19221","84.610752","3.1.1","host","USB","35","URB_INTERRUPT in","00007f2805750000"
"19223","84.611745","3.1.1","host","USB","35","URB_INTERRUPT in","00007f28bc740000"
"19225","84.612747","3.1.1","host","USB","35","URB_INTERRUPT in","00005828bc740000"
"19227","84.613754","3.1.1","host","USB","35","URB_INTERRUPT in","0000312898740000"
"19229","84.614750","3.1.1","host","USB","35","URB_INTERRUPT in","0000312850740000"
"19231","84.615744","3.1.1","host","USB","35","URB_INTERRUPT in","0000312807740000"
"19233","84.616787","3.1.1","host","USB","35","URB_INTERRUPT in","00000a28bf730000"
"19235","84.617751","3.1.1","host","USB","35","URB_INTERRUPT in","00000a2876730000"
"19237","84.618744","3.1.1","host","USB","35","URB_INTERRUPT in","0000f6272e730000"
"19239","84.619750","3.1.1","host","USB","35","URB_INTERRUPT in","0000f62709730000"
"19241","84.620749","3.1.1","host","USB","35","URB_INTERRUPT in","0000cf27c1720000"
"19243","84.621745","3.1.1","host","USB","35","URB_INTERRUPT in","0000a82778720000"
"19245","84.622745","3.1.1","host","USB","35","URB_INTERRUPT in","0000a82730720000"
"19247","84.623752","3.1.1","host","USB","35","URB_INTERRUPT in","0000a827e7710000"
"19249","84.624751","3.1.1","host","USB","35","URB_INTERRUPT in","00008227e7710000"
"19251","84.625750","3.1.1","host","USB","35","URB_INTERRUPT in","000082279f710000"
"19253","84.626751","3.1.1","host","USB","35","URB_INTERRUPT in","00005b277b710000"
"19255","84.627754","3.1.1","host","USB","35","URB_INTERRUPT in","00005b2732710000"
"19257","84.628751","3.1.1","host","USB","35","URB_INTERRUPT in","00003427ea700000"
"19259","84.629752","3.1.1","host","USB","35","URB_INTERRUPT in","00003427a1700000"
"19261","84.630748","3.1.1","host","USB","35","URB_INTERRUPT in","00000d2759700000"
"19263","84.631748","3.1.1","host","USB","35","URB_INTERRUPT in","00000d2710700000"
"19265","84.632749","3.1.1","host","USB","35","URB_INTERRUPT in","0000f926c86f0000"
"19267","84.633747","3.1.1","host","USB","35","URB_INTERRUPT in","0000f926a36f0000"
"19269","84.634751","3.1.1","host","USB","35","URB_INTERRUPT in","0000d2265b6f0000"
"19271","84.635745","3.1.1","host","USB","35","URB_INTERRUPT in","0000ab26126f0000"
"19273","84.636747","3.1.1","host","USB","35","URB_INTERRUPT in","0000ab26ca6e0000"
"19275","84.637748","3.1.1","host","USB","35","URB_INTERRUPT in","00008426ca6e0000"
"19277","84.638746","3.1.1","host","USB","35","URB_INTERRUPT in","00008426816e0000"
"19279","84.639752","3.1.1","host","USB","35","URB_INTERRUPT in","00005d26396e0000"
"19281","84.640749","3.1.1","host","USB","35","URB_INTERRUPT in","00005d26f06d0000"
"19283","84.641749","3.1.1","host","USB","35","URB_INTERRUPT in","00003726cc6d0000"
"19285","84.642746","3.1.1","host","USB","35","URB_INTERRUPT in","00001026846d0000"
"19287","84.644759","3.1.1","host","USB","35","URB_INTERRUPT in","000010263b6d0000"
"19289","84.645768","3.1.1","host","USB","35","URB_INTERRUPT in","0000fc25f36c0000"
"19291","84.646747","3.1.1","host","USB","35","URB_INTERRUPT in","0000d525aa6c0000"
"19293","84.647752","3.1.1","host","USB","35","URB_INTERRUPT in","0000d525626c0000"
"19295","84.648744","3.1.1","host","USB","35","URB_INTERRUPT in","0000ae253e6c0000"
"19297","84.650753","3.1.1","host","USB","35","URB_INTERRUPT in","00008725f56b0000"
"19299","84.651778","3.1.1","host","USB","35","URB_INTERRUPT in","00008725ad6b0000"
"19301","84.652746","3.1.1","host","USB","35","URB_INTERRUPT in","00006025886b0000"
"19303","84.653752","3.1.1","host","USB","35","URB_INTERRUPT in","00006025406b0000"
"19305","84.654752","3.1.1","host","USB","35","URB_INTERRUPT in","00003925f76a0000"
"19307","84.655752","3.1.1","host","USB","35","URB_INTERRUPT in","00001225af6a0000"
"19309","84.657749","3.1.1","host","USB","35","URB_INTERRUPT in","0000ff24666a0000"
"19311","84.658772","3.1.1","host","USB","35","URB_INTERRUPT in","0000ff24426a0000"
"19313","84.659757","3.1.1","host","USB","35","URB_INTERRUPT in","0000d824426a0000"
"19315","84.663862","3.1.1","host","USB","35","URB_INTERRUPT in","0000b124fa690000"
"19317","84.663903","3.1.1","host","USB","35","URB_INTERRUPT in","0000b124b1690000"
"19319","84.663916","3.1.1","host","USB","35","URB_INTERRUPT in","00008a2469690000"
"19321","84.664747","3.1.1","host","USB","35","URB_INTERRUPT in","0000772420690000"
"19323","84.665742","3.1.1","host","USB","35","URB_INTERRUPT in","00007724fc680000"
"19325","84.666754","3.1.1","host","USB","35","URB_INTERRUPT in","00005024b3680000"
"19327","84.667779","3.1.1","host","USB","35","URB_INTERRUPT in","000029246b680000"
"19329","84.668750","3.1.1","host","USB","35","URB_INTERRUPT in","0000292422680000"
"19331","84.669744","3.1.1","host","USB","35","URB_INTERRUPT in","0000022422680000"
"19333","84.670751","3.1.1","host","USB","35","URB_INTERRUPT in","00000224da670000"
"19335","84.671742","3.1.1","host","USB","35","URB_INTERRUPT in","0000db23b6670000"
"19337","84.672749","3.1.1","host","USB","35","URB_INTERRUPT in","0000b423b6670000"
"19339","84.673754","3.1.1","host","USB","35","URB_INTERRUPT in","0000b4236d670000"
"19341","84.674751","3.1.1","host","USB","35","URB_INTERRUPT in","00008d2325670000"
"19343","84.675752","3.1.1","host","USB","35","URB_INTERRUPT in","00007a2325670000"
"19345","84.676749","3.1.1","host","USB","35","URB_INTERRUPT in","00007a23dc660000"
"19347","84.677750","3.1.1","host","USB","35","URB_INTERRUPT in","00005323dc660000"
"19349","84.678746","3.1.1","host","USB","35","URB_INTERRUPT in","00005323b8660000"
"19351","84.679752","3.1.1","host","USB","35","URB_INTERRUPT in","00002c236f660000"
"19353","84.680747","3.1.1","host","USB","35","URB_INTERRUPT in","0000052327660000"
"19355","84.681743","3.1.1","host","USB","35","URB_INTERRUPT in","0000de2227660000"
"19357","84.683743","3.1.1","host","USB","35","URB_INTERRUPT in","0000ca22de650000"
"19359","84.684800","3.1.1","host","USB","35","URB_INTERRUPT in","0000a322ba650000"
"19361","84.686760","3.1.1","host","USB","35","URB_INTERRUPT in","0000a32272650000"
"19363","84.687747","3.1.1","host","USB","35","URB_INTERRUPT in","0000902272650000"
"19365","84.688745","3.1.1","host","USB","35","URB_INTERRUPT in","0000692229650000"
"19367","84.690754","3.1.1","host","USB","35","URB_INTERRUPT in","00004222e1640000"
"19369","84.692749","3.1.1","host","USB","35","URB_INTERRUPT in","00002f22bc640000"
"19371","84.694750","3.1.1","host","USB","35","URB_INTERRUPT in","0000082298640000"
"19373","84.695782","3.1.1","host","USB","35","URB_INTERRUPT in","0000f42198640000"
"19375","84.696750","3.1.1","host","USB","35","URB_INTERRUPT in","0000f42150640000"
"19377","84.698748","3.1.1","host","USB","35","URB_INTERRUPT in","0000cd212b640000"
"19379","84.700753","3.1.1","host","USB","35","URB_INTERRUPT in","0000ba212b640000"
"19381","84.701804","3.1.1","host","USB","35","URB_INTERRUPT in","0000ba21e3630000"
"19383","84.702755","3.1.1","host","USB","35","URB_INTERRUPT in","000093219a630000"
"19385","84.705788","3.1.1","host","USB","35","URB_INTERRUPT in","00007f2176630000"
"19387","84.706791","3.1.1","host","USB","35","URB_INTERRUPT in","0000582176630000"
"19389","84.707753","3.1.1","host","USB","35","URB_INTERRUPT in","000058212e630000"
"19391","84.709754","3.1.1","host","USB","35","URB_INTERRUPT in","000045212e630000"
"19393","84.710750","3.1.1","host","USB","35","URB_INTERRUPT in","0000452109630000"
"19395","84.711747","3.1.1","host","USB","35","URB_INTERRUPT in","00001e21c1620000"
"19397","84.713748","3.1.1","host","USB","35","URB_INTERRUPT in","0000f720c1620000"
"19399","84.714746","3.1.1","host","USB","35","URB_INTERRUPT in","0000f7209d620000"
"19401","84.715754","3.1.1","host","USB","35","URB_INTERRUPT in","0000e4209d620000"
"19403","84.716747","3.1.1","host","USB","35","URB_INTERRUPT in","0000e42054620000"
"19405","84.717774","3.1.1","host","USB","35","URB_INTERRUPT in","0000bd2054620000"
"19407","84.720307","3.1.1","host","USB","35","URB_INTERRUPT in","0000bd200c620000"
"19409","84.720347","3.1.1","host","USB","35","URB_INTERRUPT in","000096200c620000"
"19411","84.720751","3.1.1","host","USB","35","URB_INTERRUPT in","00009620e7610000"
"19413","84.721747","3.1.1","host","USB","35","URB_INTERRUPT in","000082209f610000"
"19415","84.722743","3.1.1","host","USB","35","URB_INTERRUPT in","00005b209f610000"
"19417","84.723750","3.1.1","host","USB","35","URB_INTERRUPT in","00005b2056610000"
"19419","84.724746","3.1.1","host","USB","35","URB_INTERRUPT in","0000342056610000"
"19421","84.725751","3.1.1","host","USB","35","URB_INTERRUPT in","000034200e610000"
"19423","84.726753","3.1.1","host","USB","35","URB_INTERRUPT in","00000d200e610000"
"19425","84.728750","3.1.1","host","USB","35","URB_INTERRUPT in","0000fa1fea600000"
"19427","84.729779","3.1.1","host","USB","35","URB_INTERRUPT in","0000fa1fa1600000"
"19429","84.731749","3.1.1","host","USB","35","URB_INTERRUPT in","0000d31f7d600000"
"19431","84.732820","3.1.1","host","USB","35","URB_INTERRUPT in","0000c01f7d600000"
"19433","84.733753","3.1.1","host","USB","35","URB_INTERRUPT in","0000c01f34600000"
"19435","84.734752","3.1.1","host","USB","35","URB_INTERRUPT in","0000991fec5f0000"
"19437","84.735746","3.1.1","host","USB","35","URB_INTERRUPT in","0000721fec5f0000"
"19439","84.736753","3.1.1","host","USB","35","URB_INTERRUPT in","0000721fc85f0000"
"19441","84.737749","3.1.1","host","USB","35","URB_INTERRUPT in","00005e1fc85f0000"
"19443","84.738752","3.1.1","host","USB","35","URB_INTERRUPT in","00005e1f7f5f0000"
"19445","84.739749","3.1.1","host","USB","35","URB_INTERRUPT in","0000371f375f0000"
"19447","84.740750","3.1.1","host","USB","35","URB_INTERRUPT in","0000101fee5e0000"
"19449","84.741744","3.1.1","host","USB","35","URB_INTERRUPT in","0000e91eee5e0000"
"19451","84.742753","3.1.1","host","USB","35","URB_INTERRUPT in","0000e91ea65e0000"
"19453","84.743751","3.1.1","host","USB","35","URB_INTERRUPT in","0000c21e825e0000"
"19455","84.744752","3.1.1","host","USB","35","URB_INTERRUPT in","00009c1e395e0000"
"19457","84.745745","3.1.1","host","USB","35","URB_INTERRUPT in","0000751e395e0000"
"19459","84.746750","3.1.1","host","USB","35","URB_INTERRUPT in","00004e1ef15d0000"
"19461","84.748747","3.1.1","host","USB","35","URB_INTERRUPT in","00004e1ea85d0000"
"19463","84.749749","3.1.1","host","USB","35","URB_INTERRUPT in","00003a1e845d0000"
"19465","84.750752","3.1.1","host","USB","35","URB_INTERRUPT in","0000131e3b5d0000"
"19467","84.751744","3.1.1","host","USB","35","URB_INTERRUPT in","0000ec1df35c0000"
"19469","84.752751","3.1.1","host","USB","35","URB_INTERRUPT in","0000c51daa5c0000"
"19471","84.753749","3.1.1","host","USB","35","URB_INTERRUPT in","00009e1d625c0000"
"19473","84.755749","3.1.1","host","USB","35","URB_INTERRUPT in","0000511d195c0000"
"19475","84.756761","3.1.1","host","USB","35","URB_INTERRUPT in","0000511dd15b0000"
"19477","84.757745","3.1.1","host","USB","35","URB_INTERRUPT in","00002a1d885b0000"
"19479","84.758743","3.1.1","host","USB","35","URB_INTERRUPT in","0000031d885b0000"
"19481","84.759745","3.1.1","host","USB","35","URB_INTERRUPT in","0000dc1cf75a0000"
"19483","84.760771","3.1.1","host","USB","35","URB_INTERRUPT in","0000b51cf75a0000"
"19485","84.761746","3.1.1","host","USB","35","URB_INTERRUPT in","0000671c665a0000"
"19487","84.762750","3.1.1","host","USB","35","URB_INTERRUPT in","0000401c1e5a0000"
"19489","84.763752","3.1.1","host","USB","35","URB_INTERRUPT in","0000191cd5590000"
"19491","84.764752","3.1.1","host","USB","35","URB_INTERRUPT in","0000f21b8d590000"
"19493","84.765749","3.1.1","host","USB","35","URB_INTERRUPT in","0000cb1b44590000"
"19495","84.766755","3.1.1","host","USB","35","URB_INTERRUPT in","0000a41b44590000"
"19497","84.767745","3.1.1","host","USB","35","URB_INTERRUPT in","00007d1bfc580000"
"19499","84.768751","3.1.1","host","USB","35","URB_INTERRUPT in","00002f1bb3580000"
"19501","84.769749","3.1.1","host","USB","35","URB_INTERRUPT in","0000081b6b580000"
"19503","84.770745","3.1.1","host","USB","35","URB_INTERRUPT in","0000e21a22580000"
"19505","84.771745","3.1.1","host","USB","35","URB_INTERRUPT in","0000e21afe570000"
"19507","84.772743","3.1.1","host","USB","35","URB_INTERRUPT in","0000a71ab6570000"
"19509","84.773749","3.1.1","host","USB","35","URB_INTERRUPT in","0000801a6d570000"
"19511","84.774746","3.1.1","host","USB","35","URB_INTERRUPT in","0000591a25570000"
"19513","84.775745","3.1.1","host","USB","35","URB_INTERRUPT in","0000321adc560000"
"19515","84.776748","3.1.1","host","USB","35","URB_INTERRUPT in","00000b1adc560000"
"19517","84.777746","3.1.1","host","USB","35","URB_INTERRUPT in","0000e41994560000"
"19519","84.778747","3.1.1","host","USB","35","URB_INTERRUPT in","0000bd194b560000"
"19521","84.779782","3.1.1","host","USB","35","URB_INTERRUPT in","0000971903560000"
"19523","84.780761","3.1.1","host","USB","35","URB_INTERRUPT in","00007019ba550000"
"19525","84.781757","3.1.1","host","USB","35","URB_INTERRUPT in","0000491972550000"
"19527","84.782761","3.1.1","host","USB","35","URB_INTERRUPT in","0000221929550000"
"19529","84.783762","3.1.1","host","USB","35","URB_INTERRUPT in","0000fb1829550000"
"19531","84.784751","3.1.1","host","USB","35","URB_INTERRUPT in","0000d418e1540000"
"19533","84.785749","3.1.1","host","USB","35","URB_INTERRUPT in","0000ad18e1540000"
"19535","84.786753","3.1.1","host","USB","35","URB_INTERRUPT in","0000861898540000"
"19537","84.787752","3.1.1","host","USB","35","URB_INTERRUPT in","00005f1850540000"
"19539","84.788747","3.1.1","host","USB","35","URB_INTERRUPT in","0000381807540000"
"19541","84.789749","3.1.1","host","USB","35","URB_INTERRUPT in","0000251807540000"
"19543","84.790748","3.1.1","host","USB","35","URB_INTERRUPT in","0000fe17bf530000"
"19545","84.792776","3.1.1","host","USB","35","URB_INTERRUPT in","0000d71776530000"
"19547","84.793753","3.1.1","host","USB","35","URB_INTERRUPT in","0000b01752530000"
"19549","84.794745","3.1.1","host","USB","35","URB_INTERRUPT in","0000891752530000"
"19551","84.795744","3.1.1","host","USB","35","URB_INTERRUPT in","000075170a530000"
"19553","84.797770","3.1.1","host","USB","35","URB_INTERRUPT in","00004e17c1520000"
"19555","84.798744","3.1.1","host","USB","35","URB_INTERRUPT in","0000281779520000"
"19557","84.799748","3.1.1","host","USB","35","URB_INTERRUPT in","0000011779520000"
"19559","84.800743","3.1.1","host","USB","35","URB_INTERRUPT in","0000011754520000"
"19561","84.801752","3.1.1","host","USB","35","URB_INTERRUPT in","0000da160c520000"
"19563","84.802755","3.1.1","host","USB","35","URB_INTERRUPT in","0000b3160c520000"
"19565","84.803753","3.1.1","host","USB","35","URB_INTERRUPT in","00009f16c3510000"
"19567","84.805770","3.1.1","host","USB","35","URB_INTERRUPT in","000078167b510000"
"19569","84.806748","3.1.1","host","USB","35","URB_INTERRUPT in","0000511657510000"
"19571","84.808772","3.1.1","host","USB","35","URB_INTERRUPT in","00003e160e510000"
"19573","84.809749","3.1.1","host","USB","35","URB_INTERRUPT in","00001716c6500000"
"19575","84.811778","3.1.1","host","USB","35","URB_INTERRUPT in","0000f015c6500000"
"19577","84.812756","3.1.1","host","USB","35","URB_INTERRUPT in","0000dd15a1500000"
"19579","84.813751","3.1.1","host","USB","35","URB_INTERRUPT in","0000dd1559500000"
"19581","84.814746","3.1.1","host","USB","35","URB_INTERRUPT in","0000b61559500000"
"19583","84.815745","3.1.1","host","USB","35","URB_INTERRUPT in","0000b61510500000"
"19585","84.816750","3.1.1","host","USB","35","URB_INTERRUPT in","00008f1510500000"
"19587","84.817754","3.1.1","host","USB","35","URB_INTERRUPT in","00008f15c84f0000"
"19589","84.818747","3.1.1","host","USB","35","URB_INTERRUPT in","00007b15c84f0000"
"19591","84.819752","3.1.1","host","USB","35","URB_INTERRUPT in","00005415a44f0000"
"19593","84.820749","3.1.1","host","USB","35","URB_INTERRUPT in","000054155b4f0000"
"19595","84.821747","3.1.1","host","USB","35","URB_INTERRUPT in","00002d155b4f0000"
"19597","84.823757","3.1.1","host","USB","35","URB_INTERRUPT in","00001a15134f0000"
"19599","84.825768","3.1.1","host","USB","35","URB_INTERRUPT in","0000f314ee4e0000"
"19601","84.827764","3.1.1","host","USB","35","URB_INTERRUPT in","0000df14ca4e0000"
"19603","84.829768","3.1.1","host","USB","35","URB_INTERRUPT in","0000cc14824e0000"
"19605","84.831775","3.1.1","host","USB","35","URB_INTERRUPT in","0000a5145d4e0000"
"19607","84.834784","3.1.1","host","USB","35","URB_INTERRUPT in","00009214394e0000"
"19609","84.836780","3.1.1","host","USB","35","URB_INTERRUPT in","00007e14f14d0000"
"19611","84.838762","3.1.1","host","USB","35","URB_INTERRUPT in","00006b14cc4d0000"
"19613","84.839750","3.1.1","host","USB","35","URB_INTERRUPT in","00006b14a84d0000"
"19615","84.840751","3.1.1","host","USB","35","URB_INTERRUPT in","00004414a84d0000"
"19617","84.841749","3.1.1","host","USB","35","URB_INTERRUPT in","00004414604d0000"
"19619","84.842750","3.1.1","host","USB","35","URB_INTERRUPT in","00001d14604d0000"
"19621","84.843755","3.1.1","host","USB","35","URB_INTERRUPT in","00001d14174d0000"
"19623","84.844752","3.1.1","host","USB","35","URB_INTERRUPT in","00000914174d0000"
